"Visit Date",Team,"Dist. Rep.","Business Name","Visit Notes",Orders,"Image 1","Image 2","Image 3","Image 4"
"03/03/26 18:30:56ET",Truby,Scarpitti,"Montreux Bar & Grill (CHS)","Saw Aaron’s above visit and came to see David . Told him the new JJ cans are ready to be ordered. He said he will probably put them in pages as well. Plenty of room for new can placements in the cooler. ICL still killing it ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a70cbf69838.jpg,,,
"03/03/26 20:23:30ET",Kelley,Holyoak,"Old Oyster Factory (CHS)","Spoke with a GM Scott. He says he wants to put on 1/2 BBL of ICL but it won’t be until April. Menus are already set but can put on as a rotating line.",0,,,,
"03/03/26 23:21:55ET",Gallo,Moore,"Publix #0472 (CHS)","Low stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a750f2ba65f.jpg,,,
"03/03/26 22:34:51ET",Gallo,Scruggs,"Publix #1599 (CHS)","See notes and pics ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a745ea06110.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a745ea9636e.jpg,,
"03/03/26 19:26:35ET",Roland,May,"Publix #1645 (CHS)","Both SKUs look great! No need to order. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a719c9c6cf2.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a719ca9362b.jpg,,
"03/03/26 20:26:39ET",Underthun,NATHAN,"SAKEBOMB LLC/ @548 ","Met with the owner, Mike. Discussed the brand and went over pricing. No draft openings at this time, but they will keep it in mind. Will circle back to check on tap availability.",0,,,,
"03/03/26 00:07:27ET",Mayer,Coburn,"Sapphires (CHS)","Melissa wasn’t in this afternoon, messaged Hannah about bringing in JJ products",0,,,,
"03/03/26 20:05:16ET",Mayer,Wannamaker,"Sesame - Park Circle (CHS)","Currently has BS and LE on draught and Canonfire cans.

Wants Orangutang when it comes out.  Didn’t have time to chat",0,,,,
"03/03/26 18:20:44ET",Kelley,Holyoak,"Skull Creek Dockside (CHS)","Spoke with Meggy. She says draft lines are all set for the season. They have a rotating line that is a possibility she said. Local legends has most lines.  She wanted me to leave the DN & JJ samples for the other managers to try mainly Adam. I also left a sample and spoke on ICL as well. ",0,,,,
"03/03/26 18:49:00ET",Roland,Berardelli,"Smoke N Folly (CHS)","Had a chat with Dave for a bit. He’s still sitting on a good bit of the TM. Interested in bringing in ORG for the spring but needs to get through TM first. Also is good with bringing back ICL for the warmer weather. Really wants some swag to promote the beer. Thinking a few tin tackers",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a710fbce51e.jpg,,,
"03/03/26 17:28:49ET",Truby,Kuffel,"Spinx #0351 (CHS)","Good stock of both SKUs. ICL looks good ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a6fe2faeab5.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a6fe303ccfb.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a6fe30d34a3.jpg,
"03/03/26 20:52:48ET",Truby,Lance,"Spinx #0378 (CHS)","Good stock of chill and ICL fully stocked ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a72dff2ffba.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a72dffbd42b.jpg,,
"03/03/26 23:57:18ET",Gallo,Kuffel,"Spinx #368 (CHS)","See pics and notes ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a7593d94a21.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a7593e418b3.jpg,,
"03/03/26 19:15:28ET",Underthun,Fries,"The Wheelhouse","Discussed IB with the buyer, Carissa. They have 2 other kegs that will be rotated on next (due to low price point). Will circle back to ensure Coastal gets sent in by EOM.",0,,,,
"03/03/26 19:50:47ET",Kelley,Livingston,"Tin & Tallow (CHS)","Spoke with Tyler the owner. He is still interested in putting us on draft. He was wondering if we had any seltzers. I told him no, but I showed him the flyer on the Lemonada and told him I will let him know when that’s available.",0,,,,
"03/03/26 17:49:20ET",Truby,Menard,"Top Golf (CHS)","Tia is in Greenville today but I got to speak with Maygan who will make sure she gets the samples of JJ DY and DN. Also git her contact info so I will shoot her an email regarding beer placement on the menu ",0,,,,
"03/03/26 19:04:08ET",Truby,Coburn,"Upstairs Ice House (CHS)","Sat down with Devon and she immediately wrote down all 3 beers for her to order. JJ and Dance Naked cans, as well as Island active for draft. Also might put on tumbling monk first for st pattys day ",3,,,,
"03/03/26 15:30:57ET",Gallo,Welsh,"V Go #21 - Savannah Hwy (CHS)","Need Chill, ICL, SB and RB. Will follow up with owner when he comes in.",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a6e2903db89.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a6e290e640d.jpg,,
"03/02/26 22:11:04ET",Roland,Menard,"Accent On Wine - Park Circle (CHS)","Chatted for a second with Cami. Didn’t seem like she was ordering any new beer at the moment. But dropped off JJ ICL and DY cans",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5eed815515.jpg,,,
"03/02/26 20:19:28ET",Truby,Menard,"Bedford Falls CHS (CHS)","Just missed Brian and Brendan. Talked to new bartender Louie about the situation with damn Yankee. I had him check to see if the samples had been opened yet and they haven’t. Let him know to talk with Brian that I stopped by and wanted to follow up on Damn Yankee",0,,,,
"03/02/26 20:49:41ET",Truby,Zimmer,"Brick (CHS)","Cougar kolsch not on tap yet. Told him about coaster program again and green ICL for st pattys day. He is hesitant about whether or not it will screw up the lines but then he will let me know. I also told him I would ask Ben about it",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5dbc52e18f.jpg,,,
"03/02/26 19:38:06ET",Mayer,,"Charleston Battery S/E (CHS)","Spoke to ops director picking up RB and IA today",6,,,,
"03/02/26 20:42:37ET",Mayer,Menard,"Charleston Harbor Store (CHS)","Geoffrey wasn’t in.  Try in the AM ",0,,,,
"03/02/26 21:59:19ET",Roland,Wannamaker,"Dig In Park Circle (CHS)","All the brands are doing great! Going to pick up 2 extra kegs for St Pats. Also wanting some signage for st pats and JJ",2,,,,
"03/02/26 20:54:13ET",Truby,Menard,"El Jefe (CHS)","Wanted to get a gage on when a good time to see Roy is. Bartender said it is hit or miss but is usually there at night. Will reach out to him about meeting and getting him hooked up with some swag and talking rusty bull ",0,,,,
"03/02/26 23:35:56ET",Roland,Livingston,"Extra Virgin Oven - Park Circle (CHS)","Forgot they’re closed on Monday. Will stop by later and drop off a sample of ICL",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a602bc177d8.jpg,,,
"03/02/26 20:19:03ET",Mayer,Menard,"Heavy Barburger (CHS)","Spoke with Will, definitely looking to bring in Juice Juice cans and active draught.  I mentioned a potential coaster program if he brings in all three brands.  Wants to grab a beer outside of here.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5d495c7325.jpg,,,
"03/02/26 19:18:14ET",Underthun,CHRISTIAN,"ISLANDER MARKET ","Introduced myself and IB to the owner. Went over local production, and clean ingredients/production. Left samples, will circle back to check on interest.",0,,,,
"03/02/26 21:22:30ET",Mayer,Jackson,"Kickin' Chicken - Coleman (CHS)","Spoke with Chris, new GM.  Would like to get Juice Juice cans back in.  ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5e375d2bcf.jpg,,,
"03/02/26 21:12:01ET",Roland,Wannamaker,"Madra Rua - Park Circle (CHS)","Talked to Kaleb he’s finally back from vacation. Berry Stomp moving okay. He’s almost through it. Wants me to bring by a sample of ORG when it’s available. Hard pass on green ICL. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5e100ab19c.jpg,,,
"03/02/26 00:54:23ET",Roland,Livingston,"Paddock & Whisky - Park Circle (CHS)","Dropped off the sample of DY Jeff requested. Going to get back to me later this week",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a6151edbd4f.jpg,,,
"03/02/26 20:10:36ET",Truby,Zimmer,"Rappahannock Oyster Bar (CHS)","Shawn is no longer with the company. Sam is the GM but today he was busy in a meeting. He has my info. Need to get with him before they push out new beer menu which I confirmed is not done yet. Will definitely try and get ICL as well as DY on tap",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5d29b57aac.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5d29bf2731.jpg,,
"03/02/26 00:48:52ET",Roland,Wannamaker,"Sesame - Park Circle (CHS)","Bailey ordering a green ICL for st patty",1,,,,
"03/02/26 20:52:37ET",Roland,Wannamaker,"Southern Roots - Park Circle (CHS)","Stopped by to chat with Travis but he’s stuck in the kitchen. Sending him the poster mock up for green ICL and waiting a response  on his order. RB is still doing well. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a5dc754007b.jpg,,,
"03/02/26 20:42:51ET",Underthun,JORDAN,"STEVES TAVERN ON THE AVENUE ","Introduced myself and the brand to the manager, Nancy. Left samples and leveraged local production. She will pass along my message to the owner (seldom in) ",0,,,,
"03/02/26 01:19:51ET",Roland,Wannamaker,"Tattooed Moose - Park Circle (CHS)","Had to put back a sign for Bluff. Everything else is going good. Tavner still not wanting to pick up anything on draft",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a61b16ba2f7.jpg,,,
"03/02/26 21:49:20ET",Mayer,Menard,"The Ion Club (CHS)","Spoke with Cece. John is the bev. dir. and is in on Tuesday morning.  Left sample of JJ and sales sheets",0,,,,
"02/27/26 01:16:04ET",Roland,Berardelli,"Fratellos ","Everything is great! Got to chat with Ali a bit. But the beer is doing great. Pushing for ICL on draft for the summer ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a225b4467fd.jpg,,,
"02/27/26 19:45:35ET",Truby,Zimmer,"Griffon (CHS)","ICL is in the back and will be on tap next week. Chatted with Dan. Chatted about having ICL cans on the menu because he will always just rotate us on ",0,,,,
"02/27/26 21:03:27ET",Mayer,Hoover,"Jadoon's Market (CHS)","Spoke with Griffin, JD wasn’t in.  Doesn’t see a problem with them picking up 3-4cs of DN or JJ next week need to come back on Monday.",0,,,,
"02/27/26 01:08:16ET",Roland,,"Katsubo Chicken & Ramen (CHS)","Dropped off a tap handle to Seb. JJ should be on the wall next week! ",0,,,,
"02/27/26 01:14:02ET",Roland,Wannamaker,"Mill - Park Circle (CHS)","Went and dropped off a sample of the new cans as well as an ICL. Bartender gave the tip that the best way to get beer in is to come in and hangout without trying to actually sell onsite",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a225398a605.jpg,,,
"02/27/26 01:56:39ET",Roland,Zimmer,"Red Palm Grill (CHS)","Had a good meeting with Beau. Finalizing details for the event next week. Willing to bring in ICL for the event.",0,,,,
"02/27/26 01:06:53ET",Roland,Berardelli,"Southern Roots - Park Circle (CHS)","Chatted with Ciara briefly. Dropped off a sticker for the JJ handle. Wants to move forward with the pool night sponsorship. Will include ICL as a part of it",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a2238d372c9.jpg,,,
"02/27/26 18:17:52ET",Truby,Zimmer,"The Charleston Place (CHS)","Got some good info, Renee cannot directly change what is on tap that all goes through the actual hotel. The person to talk to is Daniel. The market on meeting is closing for 9 months for renovations. But if we get into the hotel then we can get into all the bars involved with the hotel. I got Renee’s contact and am going to ask for Daniel’s from there ",0,,,,
"02/27/26 19:01:08ET",Truby,Zimmer,"Tommy Condon's (CHS)","Chatted it up with Gary. Island is going on draft today . New menus are ready and starting to get in the flow of things ",0,,,,
"02/26/26 19:18:07ET",Underthun,SHERYL,"ARMATURE WORKS LLC ","The buyer Kaitlyn was not in yet today. Discussed the brand with the bartender. Was told I will have a better chance catching them Thursday around 3-4pm. Will circle back next Thursday.",0,,,,
"02/26/26 19:40:26ET",Vowles,Manigault,"Beer And Tobacco Outlet (CHS)","Stopped by and left some samples of everything in the book here. Will need to follow up with rep. ",0,,,,
"02/26/26 00:53:01ET",Vowles,Gresham,"Big T's-Goose Creek (CHS)","Met with the buyer, Patel, likes the branding and products but wants a cooler. Work in progress ",0,,,,
"02/26/26 22:51:50ET",Truby,Zimmer,"Blind Tiger Pub (CHS)","Confirmed Clayton wants to get some rusty bull on but wants to try some samples. Wasn’t in today but shot him a text. Can give the team some battery tickets and get a good partnership going ",0,,,,
"02/26/26 18:19:40ET",Truby,Menard,"Charleston Harbor Store (CHS)","Geoffrey was not in but am getting his number from Joey. Following up with him on Chill and ICL placement ",0,,,,
"02/27/26 03:57:02ET",Roland,Coburn,"Charleston Sports Pub-Maybank (CHS)","Event went really well! Last one of the quarter. But I’m meeting Curtis Monday at 4 to talk about beer placements after this season",0,,,,
"02/26/26 21:24:28ET",Truby,Zimmer,"Chas Rifle Club (CHS)","Harley picked up Juice juice and is picking up ICL next. Dropped him off a hat and some plastic cups. Interested in doing something for the masters as well. Can get active in here with POs and give out some swag. Event would be held for the Ladies Auxilery ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a09debc6ebb.jpg,,,
"02/26/26 18:54:39ET",Roland,Coburn,"Coconut Joes - Folly (CHS)","Got to chat with Court a bit. He’s getting together the event calendar now said he’ll let me know about the event dates in the next few weeks. ",0,,,,
"02/26/26 22:12:38ET",Mayer,Menard,"Crave-Mt Pleasant (CHS)","Met with Peter and Eric, going to keep JJ, BS and wants IA as a house brand.",0,,,,
"02/26/26 18:35:28ET",Mayer,Menard,"Grimaldi's Pizzaria (CHS)","Matt is off today.  No one to speak to regarding beer",0,,,,
"02/26/26 18:40:10ET",Gallo,Scruggs,"Harris Teeter #277 (CHS)","OOS damn Yankee 4/6. Good stock of ICL 4/6 in local and cooler, 4 units of Active on display.  No Rusty Bull or ICL 2-12. Added SC local stickers.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a07766e9b08.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a0776885907.jpg,,
"02/26/26 19:12:40ET",Gallo,May,"Harris Teeter #28 (CHS)","See notes for OOS -JJuice - added SC local stickers",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a07f07c678c.jpg,,,
"02/26/26 20:11:57ET",Gallo,May,"Harris Teeter #453 (CHS)","Low on ICL 2/12 - no skus in beer cave.  Made a spot for 4/6.  Great stock of Active on floor. Jack added stickers ",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a08cec8bd23.jpg,,,
"02/26/26 20:30:05ET",Gallo,Moore,"Harris Teeter #455 (CHS)","Good stock of ICL no RB in stock ",0,,,,
"02/26/26 20:29:36ET",Truby,Menard,"Jinya Ramen - Morrison (CHS)","Popped in for support, ordered another island keg . Eddie was busy training new employees but I will nudge him on picking up another ipa from our portfolio",0,,,,
"02/26/26 18:28:27ET",Vowles,Wannamaker,"Johnny's Garage (CHS)","Talked to Shannon and left a can of dance and Yankee for Joel I guess. She said it’s good because they’re looking to swap out the Edmund’s line ",0,,,,
"02/26/26 18:21:29ET",Mayer,Menard,"Longhorn #5152 (CHS)","Spoke with Skylar Christy it was not in but is going to pass my info on. Should be time to make a change to juice juice.",0,,,,
"02/27/26 02:49:20ET",Mayer,Dreher,"Lowe's Foods #265 (CHS)","Spoke with Cobe scheduled tap takeover for March 5. Also scheduled an event for March 23 battle of the beers.",0,,,,
"02/26/26 20:46:06ET",Gallo,Greegor,"Lowe's Foods #293 (CHS)","Good stock of ICL and Juice Juice  and CHILL",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a094ed7fe16.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a094ee14d8f.jpg,,
"02/26/26 00:15:29ET",Roland,Livingston,"Paddock & Whisky - Park Circle (CHS)","Had a good conversation with Jeff. He’s super interested in Dance Naked and Juice. Gave him some samples and will circle back next week ",0,,,,
"02/26/26 17:48:36ET",Truby,Jackson,"Patriots Point Links (CHS)","Dropped off a better tap handle for the one they had that was loose. Also put up draft POS ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a06b520b806.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a06b52d0ee3.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a06b538c460.jpg,
"02/26/26 21:54:08ET",Truby,Zimmer,"Pearlz-East Bay (CHS)","Zoey had to reprint the menus very fast and wasn’t able to get them on the menu. She seemed to feel bad and said if they can reprint again we will be on it and also she is going to continue to rotate all three brands on draft",0,,,,
"02/26/26 20:23:13ET",Gallo,Moore,"Publix #0633 (CHS)","OOS ICL 2/12 - HUGE HOLE - see pics - no backstock- store is always OOS. ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a08f9120a05.jpg,,,
"02/26/26 19:50:40ET",Gallo,May,"Publix #1645 (CHS)","Store looked great an well stocked for ICL and Damn yankee",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a087eff0b3b.jpg,,,
"02/26/26 00:21:05ET",Roland,Zimmer,"Red Palm Grill (CHS)","Scheduled a meeting with Laney McWaters and Beau tomorrow at 1pm. Going to discuss the launch party and specials for it",0,,,,
"02/26/26 21:12:27ET",Vowles,Wannamaker,"Reggie’s Tavern","Stopped in here here and gave samples of rb and sb and talked to the owners wife, Alena. She wasn’t to do more with crown and the whole crown team was here last night. Going to be worked in soon. ",0,,,,
"02/26/26 18:43:06ET",Truby,Jackson,"Shelter (CHS)","Great chat with Liam , dropped the staff off some t shirts. Damn Yankee on tap, JJ will be the only hazy option in cans, and then ICL cans will be in as well ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a07819ce3fa.jpg,,,
"02/26/26 18:47:54ET",Truby,Jackson,"Shem Creek Bar & G (CHS)","Philip not in but I am going to shoot him an email or text. He will be in tomorrow morning so also might stop in then. Need to follow up on Island active order. Same thing is on draft so nothing else has been replaced which is good ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a07939d2b30.jpg,,,
"02/26/26 20:54:13ET",Gallo,Williams,"Spinx #370 (CHS)","GREAT stock of ICL 2/12 and CHILL both skus. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a096d3e6011.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a096d499a0c.jpg,,
"02/26/26 20:45:29ET",Truby,Zimmer,"T-Bonz-Downtown (CHS)","Bailey not in but DN is on tap as well as ICL. DY is ordered and in the back ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a094c7d4b6d.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a094c87bfd2.jpg,,
"02/26/26 23:55:00ET",Roland,Wannamaker,"Tattooed Moose - Park Circle (CHS)","Finally found the signage! Put everything up today. Going to pitch Org in draft when samples available. Got confirmation from Jake to get some bifolds",0,,,,
"02/26/26 20:50:31ET",Truby,Zimmer,"The Charleston Place (CHS)","Renee not in but she will be here tomorrow. They open at noon so bar tender said to come before then. She is a tough one to crack but all 3 brands would do well here ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a095f7258c5.jpg,,,
"02/26/26 19:05:04ET",Truby,Jackson,"Vickery's-Mt.Pleasant (CHS)","ICL not on tap yet, going to plaster this place once we are on draft, maybe they had multiple kegs of Pacifico they need to go through. Lori not in ",0,,,,
"02/26/26 19:43:32ET",Gallo,May,"Walmart #2348 (CHS)","Low inventory - see pics and notes ",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69a08643a3c99.jpg,,,
"02/26/26 21:45:25ET",Truby,Salmon,"Wreckfish (CHS)","Introduced myself to new bar manager and gave him my number, didn’t catch his name but am going to drop off a sample of the RB cervesza for him and should be an easy sell in ",0,,,,
"02/25/26 19:02:14ET",Mayer,Jackson,"Agaves Cantina-Daniel Island (CHS)","Met with Fernando, going to make Juice Juice the house ipa, needs posters $8pints and would like some glassware.",1,,,,
"02/25/26 17:53:29ET",Vowles,,"Bay St Biergarten (CHS)","Just spoke to Ryan and he is picking up a half barrel of living easy ",1,,,,
"02/25/26 23:30:52ET",Roland,,"Bay St Biergarten (CHS)","Went to check in today. They're also picking up a 1/2 of Cougar Kolsch",1,,,,
"02/25/26 19:41:41ET",Kelley,,"Boars Head (SAV)","Debrah will be making a decision tomorrow on whether to pick up Yankee on draft or not. I’ve done my best to convince her to do so. I’ll follow up with her tomorrow to see what she has decided! Cans are moving she says. We will see…",0,,,,
"02/25/26 18:17:34ET",Truby,Berardelli,"Charleston Sports Pub-Mt Pleasant (CHS)","Kensley is in tomorrow morning, and Friday morning. Bartender told me they have had many complaints about the taste of ICL. Need to get in front of Kensley to get more notes. Asked if they ever asked for swaps? She said they just moved from 1/2 to 1/6 and it never moved that well. Rusty Bull still rotating on ",0,,,,
"02/25/26 21:31:21ET",Roland,Zimmer,"Crosstown Tavern (CHS)","Dropped off some coasters as well as a ICL tap handle to put in draft next week-ish",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/699f4e08ed84e.jpg,,,
"02/25/26 22:26:10ET",Truby,Jackson,"Dunleavy's Pub (CHS)","Jamie works the kitchen on Wednesdays now that they are short on kitchen staff. She said Thursdays is a good time to catch him ",0,,,,
"02/25/26 23:55:20ET",Roland,Zimmer,"Fleet Landing (CHS)","Got to chat briefly with Nate. He wasn’t onsite today but sent him a text. TM still on draft. Going to stop in Monday between 8am to 5pm to chat about seasonal options. Said he saw us at the golf tournament and had a JJ",0,,,,
"02/25/26 21:38:53ET",Roland,Zimmer,"Hometeam BBQ - Downtown (CHS)","Beer is doing great. No one in at the moment. But, everything is stocked. Just placed an order last week",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/699f4fccb4ac6.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/699f4fcd48df4.jpg,,
"02/25/26 22:23:30ET",Truby,Jackson,"Hometeam BBQ - Sullivans (CHS)","Came by earlier and Joe was taking a serv safe test and now they are in a managers meeting. Spoke with the bartender who is also a manager that would love to get ICL back on and said he thinks they are going to get it back. Going to hang out and see if I can meet with him ",0,,,,
"02/25/26 18:09:42ET",Kelley,Brennan,"J.W. Marriott Savannah at Plant Riverside (SAV)","Spoke with assistant manager Nick at the bar. Yankee is obviously moving well for them. Danny Bradley is the Director and makes the decisions on ordering. I left Nick sales sheets on Helles and ICL to give to Danny.",0,,,,
"02/25/26 23:26:18ET",Roland,Zimmer,"Mac's Place (CHS)","Got Garrett's info from Keaton. He wasn't in today. Sent a message regarding Green ICL. Will follow up after I hear something. ICL and Active still in cans",0,,,,
"02/25/26 22:08:01ET",Truby,Jackson,"Poe's Tavern (CHS)","Great chat with Cara, swamped with st pattys day, not much wiggle room on taps but if we get involved with an event we can get in. Might have to get all brands together for an invasion",0,,,,
"02/25/26 18:21:06ET",Kelley,Brown,"Poes Tavern (SAV)","Spoke with bartender Colt. Yankee is still on draft. I got Jenni the GMs contact. They have quite a few open lines. They are looking for an Ale which we don’t have but I’m trying to get them to pick up Helles on draft. He said Jenni might go for it. They order Sunday for Tuesday. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/699f21710e9c2.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/699f2171b25f5.jpg,,
"02/25/26 22:46:04ET",Roland,Zimmer,"Port of Call (CHS)","Just caught the last girl before they closed! Just dropped off samples from all three brands. But going to circle back with Hailee next week. ",0,,,,
"02/25/26 22:23:38ET",Roland,Zimmer,"Rappahannock Oyster Bar (CHS)","Dropped off a sample of SB DY. Shawn just left for the day. Will circle back in a few weeks. Still didn’t see ICL on draft. ",0,,,,
"02/25/26 20:10:16ET",Kelley,Brennan,"River Street Liquor (SAV)","Spoke with John. they have Yankee in cans. He says Yankee moves really well in the summer not so much right now. I spoke with him about ICL and left a sample with a sales sheet for him. I let him know about all the posters and signage and swag I would be able to leave for him if he decides on picking it up to help it sell. He said he’ll try it and if he likes it he’ll order it.",0,,,,
"02/25/26 19:53:53ET",Kelley,Brennan,"Shrimp Factory (SAV)","Spoke with Julia the lead bartender she say her and Charisma (bar manager) will try the samples of Yankee & Helles around 2pm today and hopefully decide on one of them for draft. I’m going to stop back by to follow up!",0,,,,
"02/25/26 21:00:54ET",Vowles,Berardelli,"Southern Roots - West Ashley (CHS)","Talked to Emily and Travis and she’s going to be bringing in some RB and SB for next weeks event.",0,,,,
"02/25/26 18:02:02ET",Mayer,Menard,"The Dime - Daniel Island (CHS)","Still carrying JJ and BS.  No re order needed. Forgot to take a picture.  No one to talk to ",0,,,,
"02/25/26 19:59:43ET",Truby,Berardelli,"The Longboard (CHS)","Spoke with Josh the GM, he’s definitely interested in green ICL but not sure about whether or not he wants a SCP keg truck. Either way we can do an Island promo with him for the weekend ",0,,,,
"02/25/26 22:48:55ET",Roland,Zimmer,"Tommy Condon's (CHS)","Dropped off the  handle for the ICL they ordered last Wednesday. Not on draft yet. Will reach out to Keaton to see what it is replacing. ",1,,,,
"02/25/26 17:24:25ET",Vowles,Coburn,"Triangle - Avondale (CHS)","Spoke with Jenn and she’s going to be putting active on tap. She just needs to go through some other product first. So realistically next week or the week after. ",0,,,,
"02/25/26 01:13:25ET",Truby,Jackson,"Tsunami-Mt P (CHS)","Ray is going to bring in ICL once Sam Adam’s kicks, says we were out of 1/6 when he asked. Didn’t seem right to me but he said he is going to bring in island cans at the very least. Place was very busy for dinner and happy hour ",0,,,,
"02/25/26 19:33:39ET",Kelley,Widdifield,"Vics On The River (SAV)","Spoke with Drew and his GM about them possibly picking up Helles on draft. They are considering it. He also sampled ICL. I don’t think he was a big fan.I will follow up early next week.. Yankee is going well. ",0,,,,
"02/25/26 19:10:23ET",Kelley,Brennan,"Vics River Grill (SAV)","Yankee on draft still. Bartender says it’s moving really really well down here in the coffee shop on the River.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/699f2cfdd7eac.jpg,,,
"02/25/26 18:38:51ET",Truby,Jackson,"Woodward Tavern (CHS)","Great chat with Eric, he is meeting Ben later today but I was in the area and wanted to introduce myself. ICL and Juice Juice will be in all 5 restaurants as well as the custom beer we make for them. ",0,,,,
"02/25/26 01:25:31ET",Truby,Jackson,"Woodward Tavern (CHS)","Before visit was for Crave, working on custom tap for ICL. ICL will be the Woodward house lager . Wants a keg swap that I am in contact with Joey with. Wanted a 1/2 not a 1/6. Also wants to bring in active ",0,,,,
"02/24/26 19:55:49ET",Vowles,Menard,"Accent On Wine-Sum (CHS)","Camw by and talked to John and he’s doing well.. he wants to put in a berry stomp for next week. Small tap system but he loves the brand ",1,,,,
"02/24/26 18:04:09ET",Kelley,Brown,"B & D Burgers-Pooler (SAV)","Spoke with Pam. Josh is back on Sunday. I will stop back by on Monday. They order on Tuesdays. I’m trying to get Yankee or Helles on draft for them. ICL is an option as well. They have 1 open line!",0,,,,
"02/24/26 17:16:36ET",Kelley,Brown,"Buffalo Wild Wing-Pooler (SAV)","Stopped in and spoke with Lori (GM) she was straight forward with me and let me know they have no open lines and corporate won’t let them rotate whatever they want. She was nice and let me know it was not a “NO” it was a “ NOT YET”. She said to follow up in a couple months.",0,,,,
"02/24/26 18:53:27ET",Roland,Zimmer,"Griffon (CHS)","Dan left about 1/2 hour ago. Still in on Tuesday and Thursday but best time to catch him this time of year is close to open so best for lunch time",0,,,,
"02/24/26 18:39:44ET",Underthun,,"HOGANS HANGOUT ","Met with a buyer, Daniel. He believes they work Cavalier. Pitched Coastal and Active lager. Leveraged aesthetic, buckets, and local production. Will circle back to check on interest. ",0,,,,
