"Visit Date",Team,"Dist. Rep.","Business Name","Visit Notes",Orders,"Image 1","Image 2","Image 3","Image 4"
"05/12/26 17:53:07ET",Mayer,Coburn,"Madra Rua-Summer (CHS)","Kierra wasn’t in, spoke with bartender picking up Damn Yankee.  ",0,,,,
"05/12/26 17:13:22ET",Mayer,Scarpitti,"Neighborhood Tap House - Summerville (CHS)","Glenn couldn’t chat. Orangutang is currently on draft.  ",0,,,,
"05/12/26 18:50:45ET",Mayer,Scarpitti,"Page's Okra Grill - Summerville (CHS)","Still carrying Dance Naked.  All 3draft locations. The only ipa on the menu still and sells well.  Going to keep it on over the summer.",0,,,,
"05/12/26 20:08:23ET",Gallo,Orr,"Publix #0449 (CHS)","Checkup ",1,,,,
"05/12/26 16:21:01ET",Hamilton,Orr,"Publix #2090 (CHS)","Good stock. 4 packs of ICL 2/12",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a03374caa537.jpg,,,
"05/12/26 16:29:03ET",Hamilton,Rutledge,"Refuel #18 (CHS)","5 packs of ICL 4/6.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a03392f1f4ad.jpg,,,
"05/12/26 18:19:53ET",Kelley,Livingston,"Riverton Pointe Country Club (CHS)","Stopped in and spoke with Jason the food and Bev manager. He says they’d rotate draft quite often. They currently are carrying our damn Yankee cans. I left him some sale sheet and went over some different beers with him that I thought would go well on draft here. He is going to relay the information to Ed Romano who is the food and Bev Director. Ed does the ordering.",0,,,,
"05/12/26 20:01:38ET",Mayer,Coburn,"Sapphires (CHS)","Melissa isn’t here to chat about dance naked cans. Sent her a message",0,,,,
"05/12/26 17:27:59ET",Hamilton,Kuffel,"Spinx #0350 (CHS)","Chill and ICL 2/12 are well stocked. Ordering another case of ICL for safety",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a0346fd243a8.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a0346fdd8c7c.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a0346fea2ca3.jpg,
"05/12/26 18:29:44ET",Hamilton,Kuffel,"Spinx #0351 (CHS)","Lots of Chill strawberry mango. 2 packs of ICL 2/12",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a035575ea421.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a0355769868c.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a0355778674e.jpg,
"05/12/26 17:36:35ET",Mayer,,"Steel City Pizza-Carnes Crossing (CHS)","Met with Gerald, picked up a keg of ICL and needed a tap handle.",0,,,,
"05/12/26 19:30:22ET",Gallo,Mathias,"Total Wine & More #705-Mt P (CHS)","Met with Brendan, he ordered CHILL, 4/6 ICL and JJ for me on site ",6,,,,
"05/12/26 18:39:42ET",Gallo,Orr,"Walmart #0632 (CHS)","Great stock of 4/6 and 2/12- OOS - Active ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a0357cd7dfe4.jpg,,,
"05/12/26 17:54:19ET",Hamilton,Moore,"Walmart #3367 (CHS)","Great stock of everything (ICL 2/12, ICL 4/6, Island Active, and SB Damn Yankee)
",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a034d29b162c.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a034d2a7736c.jpg,,
"05/08/26 20:08:34ET",Gallo,Mathias,"Bottles Beverage - Mt Pleasant (CHS)","Tried to catch Brandon for new dance naked cans, island order and Yankee, will stop back Monday ",0,,,,
"05/08/26 17:50:46ET",Mayer,Coburn,"Charleston Sports Pub-Goose Creek (CHS)","Spoke with Ciara, scheduled punt nots for 7/17 and 8/1.  Still has juice, juice and damn Yankee on.",0,,,,
"05/08/26 19:37:41ET",Gallo,Mathias,"Harris Teeter #19 (CHS)","Missing JJ and DN new cans, need to address next week.  Stocked on ICL 2/12",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fe1f649b303.jpg,,,
"05/08/26 20:35:28ET",Gallo,Mathias,"Harris Teeter #457 (CHS)","New RB cans on local shelf, with all 3 island skus.  Need 4/6 ICL order ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fe2cefb892b.jpg,,,
"05/08/26 17:45:40ET",Mayer,,"Lazy Creek Taphouse (COLA)","Spoke with Mallory picking up six dollars of damn Yankee and sixtle of Island active",2,,,,
"05/08/26 22:16:22ET",Gallo,Mathias,"Total Wine & More #705-Mt P (CHS)","Followed up with Christian on getting the new cans placed.  He is working back through Philip and Brendan. ",0,,,,
"05/08/26 20:50:54ET",Gallo,Orr,"Walmart #0632 (CHS)","Need Active order",1,,,,
"05/07/26 20:05:50ET",Mayer,Berardelli,"Art's (CHS)","Spoke with Julia and she wants to keep Orangutang on as long axle possible. I mentioned. 1/6s are available but 1/2s are sold out.  She’s going to pick up what she can.  Also had ICL on draft.  Is also going to pick up Lemonada and RBF when available this summer/fall",0,,,,
"05/07/26 19:19:36ET",Mayer,,"Bay St Biergarten (CHS)","Spoke with Maddie who is June 12th and 19th games to attend for World Cup.  Going to discuss all the details",0,,,,
"05/07/26 19:26:29ET",Kelley,,"Bear Creek Golf (CHS)","Spoke with David. They are still in the middle of switching liquor license and in the middle of new ownership transition. They are not going to switch anything quite yet, but he is still interested in the near future.. I told him I will check back with him in a week or so",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fccb436f742.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fccb44ba54f.jpg,,
"05/07/26 20:21:05ET",Gallo,May,"Harris Teeter #28 (CHS)","OOS Active / ICL and DN and JJ ",4,,,,
"05/07/26 20:22:22ET",Gallo,May,"Harris Teeter #28 (CHS)","OOS ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fcd85c5c309.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fcd85d5076b.jpg,,
"05/07/26 19:00:28ET",Mayer,Zimmer,"Hometeam BBQ - Downtown (CHS)","currently carrying Cougar Kolsch on draft.  Selling well.  Didn’t see ICL, spoke to bar man about picking it up",0,,,,
"05/07/26 17:07:17ET",Kelley,Rohal,"Latitude Margaritaville (CHS)","Nicole is wanting to pick up 2 1/2 BBLs ICL at the end of the month. she has no storage space currently. I will go ahead and put it in the system here on BevTrack. She says JJ is moving well and everyone really likes it. ",1,,,,
"05/07/26 19:01:27ET",Kelley,McClellan,"Nantucket Meat & Fish Market (CHS)","Stopped in to tow cameron about the Orangutang beer that Rusty Bull released. He is interested but needs to burn through what’s left of the tap takeover beers. I will follow up with him in a couple weeks.",0,,,,
"05/07/26 21:34:58ET",Gallo,May,"Publix #1645 (CHS)","OOS - ICL - texted the Rep - for order ",1,,,,
"05/07/26 20:41:27ET",Gallo,May,"Walmart #2348 (CHS)","OOS 2/12  and 4/6 ICL ",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fcdcd634cf8.jpg,,,
"05/06/26 19:09:05ET",Kelley,,"Backwater Bills (CHS)","Just met with Alisha. We just sat together, went over the inventory list and put a decent size order through. If she decides to keep our products on for the six month she is interested in our coaster program.",0,,,,
"05/06/26 20:19:32ET",Kelley,Rohal,"Flatbread Grill & Bar (CHS)","Just swung by and met the new bartender Chaz. Amanda was not here today. I texted her to check on things she might text me back. Yankee and ICL seems to be going well though.",0,,,,
"05/06/26 19:30:03ET",Kelley,Rohal,"Hampton Lake (CHS)","Stop by to try to talk to Aaron, but they were not here yet. I wanted to let him know about the new orangutang pale ale from Rusty Bull. I will follow up with him later..",0,,,,
"05/06/26 19:03:17ET",Hamilton,Mathias,"Harris Teeter #19 (CHS)","Great stock of ICL 4/6",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb745421ebc.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb7454c81b8.jpg,,
"05/06/26 18:24:28ET",Hamilton,Scruggs,"Harris Teeter #277 (CHS)","OOS on 4/6. no Active and no 2/12. Order was put in last week",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb6b3b8d35a.jpg,,,
"05/06/26 20:24:45ET",Hamilton,Dreher,"Harris Teeter #385 (CHS)","All island beer SKU’s are stocked. SB damn Yankee stocked very well",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb876a13327.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb876b00e35.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb876bad47a.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb876c726fc.jpg
"05/06/26 19:08:55ET",Hamilton,Mathias,"Harris Teeter #457 (CHS)","Good stock of ICl SKU’s.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb75a4cfac2.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb75a5bea5d.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb75a67b57c.jpg,
"05/06/26 20:02:00ET",Hamilton,Mathias,"Harris Teeter #87 (CHS)","Good on ICL 2/12. Still no RB",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb8216e11e2.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb8217c5e48.jpg,,
"05/06/26 20:57:49ET",Kelley,Livingston,"NYC Pizza - Bluffton Buckw (CHS)","It doesn’t seem like they will be switching anything up anytime soon. Everything‘s pretty set. Yankee & Helles in cans",0,,,,
"05/06/26 19:41:34ET",Gallo,Orr,"Publix #0449 (CHS)","OOS ICL 2/12- good on DY ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb7d4d5471f.jpg,,,
"05/06/26 19:27:34ET",Hamilton,Mathias,"Publix #1055 (CHS)","Great stock of ICL 2/12. Order came in and we have a lot",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb7a060e644.jpg,,,
"05/06/26 21:18:38ET",Gallo,Mathias,"Publix #1055 (CHS)","Great stock of ICL 2/12",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb940e0b0df.jpg,,,
"05/06/26 22:08:35ET",Gallo,Scruggs,"Publix #1599 (CHS)","Good stock of ICL and Damn Yankee. ",0,,,,
"05/06/26 20:18:51ET",Gallo,Mathias,"Total Wine & More #705-Mt P (CHS)","Ran into Brendan.  He is ordering the new R B cans, southern barrel and CHILL.  And ICL 6 packs ",7,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69fb860a87f2f.jpg,,,
"05/06/26 22:27:30ET",Gallo,Coburn,"Triangle - Avondale (CHS)","Stopped to see Jenn for ICL tap. No luck. Will stop back: ",0,,,,
"05/05/26 20:13:50ET",Mayer,Coburn,"Bowens Island Rest (CHS)","Spoke with Bob, left a sample of juice juice. He’s going to pick up cans for their dock bar. Mentioned ICL as well and that if he carries a couple of those brands that he can be in our coastal program.. Said he would think about it.  Mentioned maybe he should pick up juice juice on draft as well and he would think about that as well.",0,,,,
"05/05/26 20:31:05ET",Kelley,Livingston,"British Open-Sher (CHS)","Spoke with the bartender Leslie. I’ll try to stop by Friday at 11:30 when Evan is here. They have two open draft lines currently. I’ve tried to talk to Evan before but he’s a little tough to persuade to do something different…",0,,,,
"05/05/26 19:10:02ET",Mayer,,"CudaCo Seafood - Folly Rd (CHS)","No draft just cans, spoke with Austin.  Going to sample JJ, DN, IA, DY",0,,,,
"05/05/26 20:41:54ET",Kelley,Rohal,"Giuseppi's-Bluffton (CHS)","Trying to catch Lori about those last samples I dropped off. She’s the one I need to talk to to find out if they will be ordering them or not. She was not in today though.",0,,,,
"05/05/26 20:13:07ET",Kelley,Livingston,"Jim-N-Nicks Bluffton (CHS)","Just spoke with assistant manager Melissa. She says Yankee is going well and they want to get rid of their Side Hustle Pilsner and replace it with something similar. I gave her a sample and went over the sale sheet with her for ICL. She seemed interested and wants to go over it with Brian the GM when he gets back next week. I also told her about the coaster program.We exchange contacts and I will follow up with her next week. Hopefully they will pick up ICL.",0,,,,
"05/05/26 20:33:10ET",Mayer,Berardelli,"Loggerheads Beach (CHS)","Spoke with Kai she’s going to have staff try the IPAs and get back with me about being a part of the coaster program",0,,,,
"05/05/26 19:43:47ET",Mayer,Coburn,"Lowdown Oven & Bar (CHS)","Still carrying ICL.  Erica is in on Thursdays.  Let her know I stopped in.  Spoke with GM, going to pick up juice juice, halves as well.  Wants to be in the coaster program and will give us 2 of 5 draft lines.",1,,,,
"05/05/26 19:54:43ET",Kelley,Rohal,"Mellow Mushroom-Bluffton (CHS)","They will soon be having only three rotating lines. Yankee and JJ are here to stay. ICL came off because of Corporate for some reason. I told her to let me know when she’s ready for some other beers on those rotating lines.",0,,,,
"05/05/26 18:48:13ET",Mayer,,"Millers All Day - King St (CHS)","Spoke with Grant JJ is selling well at this location.",0,,,,
"05/05/26 18:46:48ET",Mayer,Menard,"Millers All Day - Maybank (CHS)","Spoke with Grant, still carrying Juice Juice on draft.  Should pick up a little more ",0,,,,
"05/05/26 18:22:16ET",Mayer,Berardelli,"Pour House - Maybank (CHS)","Tony wasn’t in, sent him an email letting him know his OR kegs are ready",0,,,,
"05/05/26 14:50:48ET",Mayer,Menard,"Staybridge Suites - Mt P (CHS)","Spoke to autumn and she’s going to pick up 2 sixtles of Juice Juice.  Don’t have a bar.",1,,,,
"05/05/26 17:45:58ET",Kelley,Rohal,"Sunset Pizzeria (CHS)","The manager Avery just spent the last month in the hospital. She just got out and is trying to get things back on track. She says she has my contact and will let me know what she wants to do next..",0,,,,
"05/04/26 17:39:54ET",Mayer,Berardelli,"Art's (CHS)","Spoke with Carrie,  Julia is off today, Tuesday morning is the best time to catch her.  No ICL on draft or RB.  Should push DY as well",0,,,,
"05/04/26 18:19:14ET",Kelley,,"Backwater Bills (CHS)","Tried to stop by to speak with Alisha about filling an order she placed a while ago that she never put through. I forgot they were closed on Mondays. I tried to call her but no answer as well..",0,,,,
"05/04/26 17:46:38ET",Kelley,,"Lighthouse Miniature Golf - Bluffton (CHS)","Seems to be going well here they say ICL and Yankee are moving extremely well. Still trying to get them to pick up Active in cans. Hopefully they will decide to do that soon.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f8bf5e49090.jpg,,,
"05/04/26 18:42:56ET",Kelley,Holyoak,"Locals Only Taproom (CHS)","Just got a text asking for a 1/6 Active & 2 cases Active. ",0,,,,
"05/04/26 18:48:26ET",Kelley,Rohal,"Nom Nom Poke (CHS)","Just checked in with Harold. They are busy at the moment he said they have plenty of backups of everything they need.",0,,,,
"05/04/26 16:45:25ET",Mayer,Berardelli,"Pages Okra Grill (CHS)","Spoke with Josh picking up Cougar Kolsch 1/6",1,,,,
"05/04/26 18:56:03ET",Mayer,Jackson,"Woodward Tavern (CHS)","Spoke with Jacob, juice juice is selling well still waiting for ICL keg to be replaced.  Reached out to Taylor apparently Joey is not the rep.",0,,,,
"05/01/26 15:22:40ET",Hamilton,May,"Harris Teeter #28 (CHS)","I don’t see any RB. Good stock of ICL 4/6. Need more Active",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4a91eeee1f.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4a91fa7d8a.jpg,,
"05/01/26 15:29:20ET",Hamilton,May,"Harris Teeter #28 (CHS)","Pic from 5/1",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4aaaf61c2d.jpg,,,
"05/01/26 15:06:50ET",Hamilton,Moore,"Harris Teeter #455 (CHS)","OOS ICL 4/6. Only have RB 16oz cans. dispersed through 3 sections",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4a567be38a.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4a56861489.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4a568ec87c.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4a56990722.jpg
"05/01/26 15:45:49ET",Hamilton,May,"Harris Teeter #456 (CHS)","OOS ICL 4/6. Good stock of SB Damn Yankee",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4ae8ba3747.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f4ae8c50338.jpg,,
"04/30/26 21:38:57ET",Mayer,,"BOHO PIZZA & BREW","Spoke with James, really cool pizza bar.  Spoke with James about a coaster program/bucket program with ia.  Spoke about JJ, DN, DY as well.",0,,,,
"04/30/26 17:40:16ET",Mayer,,"CATCH 22","Spoke with Taryn, Nicole is the buyer.  Only sells sixtles.  Left samples of JJ DN and IA",0,,,,
"04/30/26 17:42:16ET",Mayer,,"CATCH 22","SentTaryn pricing info",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3785743bbb.jpg,,,
"04/30/26 18:07:11ET",Mayer,,"CHOPHOUSE OF CHAPIN","At 11:45 no one was in going to try and come back later",0,,,,
"04/30/26 19:46:30ET",Mayer,,"Do'Little (COLA)","Spoke with Wes no tap system once cans of juice, juice, and island active",0,,,,
"04/30/26 20:19:13ET",Mayer,COLA,"Fiddler Blues On The Lake (COLA)","Closed no one here to talk to you",0,,,,
"04/30/26 17:41:12ET",Kelley,Rosario,"Food Lion #2691 (CHS)","Stopped in and spoke to my friend Eric who is the store manager. He has agreed to bring in two cases of ICL 6pks for the local goodness section.",0,,,,
"04/30/26 21:18:13ET",Kelley,Rosario,"Food Lion #2691 (CHS)","They are not going to be bringing in Yankee or ICL. It was explained to me that the type of clientele that comes in there would not be buying this type of beer..",0,,,,
"04/30/26 20:22:33ET",Kelley,Rosario,"Food Lion #2864 (CHS)","Spoke with manager Marion. She agreed to bring in Yankee and ICL for their local goodness section.",0,,,,
"04/30/26 16:05:31ET",Hamilton,McDowell,"Harris Teeter #355 (CHS)","Need more ICL 4/6. We have stock, but it looks like it’s moving quickly",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f361a9bd5e3.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f361aa7bbd8.jpg,,
"04/30/26 18:48:10ET",Hamilton,Moore,"Harris Teeter #406 (CHS)","OOS ICL 4/6. Fine stock of actives. Still have 16oz Rb cans, but running low",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f387c6f03fb.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f387c8110ee.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f387c91d763.jpg,
"04/30/26 19:12:36ET",Hamilton,Scruggs,"Harris Teeter #410 (CHS)","Great stock of IcL, could use more though. I don’t see any Active",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f38d82c0ea3.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f38d837712a.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f38d841ac43.jpg,
"04/30/26 19:16:10ET",Mayer,COLA,"Lazy Creek Taphouse (COLA)","Spoke with Mallory, still waiting on IA 1/6s.  Going to tap Juice Juice.",0,,,,
"04/30/26 21:04:51ET",Mayer,Moyer,"Lowe's Foods #268 (COLA)","Scheduled tap takover for 6/18",0,,,,
"04/30/26 18:36:32ET",Mayer,,"LOWES FOODS #277","Spoke with Troy scheduled a tap takeover for June 18.  Wants the kolsch as well

JJ
DN
IA",3,,,,
"04/30/26 17:47:08ET",Hamilton,Theos,"Publix #1775 (CHS)","3 packs of ICL 2/12. 3 packs of sb damn yankee",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3797a74aa9.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3797b88807.jpg,,
"04/30/26 17:36:47ET",Hamilton,Wagoner,"Spinx #0317 (CHS)","Good stock of ICL 2/12. Need more of both Chill SKU’s. Put wobblers up",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3770da4ad3.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3770e428c1.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3770edb134.jpg,
"04/30/26 15:36:09ET",Hamilton,Daley,"Spinx #0354 (CHS)","Good stock of ICL 2/12 and Chill Strawberry mango (packs and singles). Added wobblers in beer cave",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f35ac7a57f7.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f35ac853ca3.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f35ac8ecd5a.jpg,
"04/30/26 17:38:39ET",Hamilton,Wagoner,"Spinx #0358 (CHS)","OOS IcL 2/12. Need more  Chill (both SKU’s. Put wobblers up.",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3777de3f5f.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3777e95801.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f3777f49a6e.jpg,
"04/30/26 16:26:57ET",Hamilton,Lance,"Spinx #0359 (CHS)","OOS 2/12. Low on Chill Strawberry mango. Put wobblers up",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f366af63686.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f366b01c67d.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f366b0c2e2f.jpg,
"04/30/26 16:43:48ET",Hamilton,Lance,"Spinx #0378 (CHS)","Need more  Chill Strawberry Mango. Good on ICL 2/12. Added wobblers",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f36aa2397d4.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f36aa2d1148.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f36aa372ce7.jpg,
"04/30/26 18:08:14ET",Mayer,COLA,"Tipsy Toad Tavern (COLA)","No one is in.  Try the afternoon",0,,,,
"04/30/26 15:44:57ET",Hamilton,Savage,"Walmart Market #3713 (CHS)","Good stock of ICL 4/6 and Active. I don’t see IcL 2/12, but they are still restocking the shelves after renovations and only half of the beverages are up",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f35cd850eb2.jpg,,,
"04/29/26 20:03:42ET",Kelley,,"Craft Kitchen - Bluffton (CHS)","Just spoke with Vincent here. He says they’re always looking for new product. He says they have tried all the Southern Barrels and most of Rusty Bulls beer. He is aware that we do not distribute small batches very often at all. I sent him an inventory list for him to look through anyway. ",0,,,,
"04/29/26 19:21:16ET",Mayer,Jackson,"Hometeam BBQ - Sullivans (CHS)","Kolsch selling well, need to bring them some coasters",0,,,,
"04/29/26 19:19:55ET",Mayer,Berardelli,"Mex 1-Sullivans (CHS)","Spoke with Bartender Chauncie was not in. Sent him a message",0,,,,
"04/29/26 20:11:53ET",Kelley,Rohal,"Peaceful Henry's (CHS)","Stopped in and let Bill know about some different beers he has not had on before. Kolsch, Railyard, & Orangutang is what I mentioned to him. He says he has too many kegs at the moment but will keep them in mind.",0,,,,
"04/29/26 19:20:29ET",Mayer,Jackson,"Poe's Tavern (CHS)","Spoke with Cara, doesn’t need to pick anything up right now",0,,,,
"04/29/26 18:22:03ET",Kelley,Rohal,"Ralphies Pizza (CHS)","Stopped in and spoke with Marley. Apparently, the second order of ICLs keg was bad as well. They do not want to carry ICL anymore. I smoothed things over with them. They’re going to put Yankee on draft in place of ICL. I left my contact to give to Adam the new owner…",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f2302a590fd.jpg,,,
"04/29/26 17:23:32ET",Mayer,Coburn,"Top Dawg Tavern - Sville (CHS)","Spoke with regional manager. Dropped off damn Yankee handle and table tents. Four products on tap.",0,,,,
"04/29/26 17:37:16ET",Mayer,Menard,"Top Golf (CHS)","Shane wants to partner and do some trade opportunities between both organizations. Looks like they’re bringing in a juice juice",0,,,,
"04/28/26 19:40:55ET",Kelley,,"Bear Creek Golf (CHS)","Just met David for the first time who is the clubhouse manager. They are getting new owners on the first of next month so he does not want to order quite yet. I did leave him with samples of all our heavy hitters from all three brands that are on the sales sheet  along with beach bully. He did try the ICL and active which he really liked especially the ICL. He does want to order ICL but wants to wait. He gave me his contact and I will reach out to him early next week for a beer order hopefully",0,,,,
"04/28/26 16:23:24ET",Mayer,Livingston,"Beer Man (CHS)","Spoke to Beer Man has some aging product he would like replaced.",0,,,,
"04/28/26 20:14:22ET",Kelley,Holyoak,"Benny's Coastal Kitchen (CHS)","Matt was super busy. He’s meeting with Emily next Monday for an order. He’s supposed to be doing a new menu soon, so hopefully ICL will make the cut. I I’m going to reach out to Emily to try to get her to push ICL on them and follow up with her again on Monday to find out how it went.",0,,,,
"04/28/26 21:55:41ET",Kelley,Rohal,"Calhoun's (CHS)","Letty reached out and let me know if she is ordering a 1/2 BBL of DN!",0,,,,
"04/28/26 18:19:13ET",Kelley,Holyoak,"Crazy Crab-N.End (CHS)","Spoke with Liz they’re not looking to add anything new right now. Yankee is off draft and replaced with a Hilton Head brewing IPA….",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0de00a03ff.jpg,,,
"04/28/26 16:45:48ET",Mayer,Wannamaker,"Dashi (CHS)","Oscar is going to pick up his sixtle of orangutan.  Isn’t interested in picking anything else up.",1,,,,
"04/28/26 19:45:36ET",Kelley,Rohal,"El Nuevo Grill-Bluffton (CHS)","Ebin is doing a beer order tomorrow. I will be meeting with him tomorrow as well and sampling him other beers. He’s definitely going to go with ICL for draft and possibly active in cans. Hopefully some others as well…",0,,,,
"04/28/26 17:17:08ET",Hamilton,Dreher,"Harris Teeter #131 (CHS)","OOS ICL 4/6 in local section and fridge. Good on everything else. ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0cf71aada6.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0cf7259e56.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0cf730b7f9.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0cf73b5a38.jpg
"04/28/26 18:26:41ET",Gallo,Scruggs,"Harris Teeter #277 (CHS)","OOS on 4/6 in 3 spots, no Active and no 2/12",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0dfc035d82.jpg,,,
"04/28/26 17:16:56ET",Mayer,Menard,"Longhorn #5202 (CHS)","Spoke to Eli still carrying livin’ easy and Dance Naked and is going to hook me up with the Bluffton location next week",0,,,,
"04/28/26 17:07:22ET",Hamilton,Dreher,"Lowe's Foods #265 (CHS)","OOS Juice Juice. 12 oz. Good stock of IcL 2/12. Running low on ICL 4/6. Good stock of Chill",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0cd27d2bae.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0cd28e953a.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0cd2995a25.jpg,
"04/28/26 20:20:27ET",Gallo,Greegor,"Lowe's Foods #293 (CHS)","Great stock of DY and JJ new cans and CHILL- OOS ICL 4/6 ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0fa67c8da5.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0fa694e377.jpg,,
"04/28/26 16:31:50ET",Mayer,Menard,"MOMO Kitchen & Market (CHS)","Spoke with Mike, swapped JJ keg and should be gtg",0,,,,
