"Visit Date",Team,"Dist. Rep.","Business Name","Visit Notes",Orders,"Image 1","Image 2","Image 3","Image 4"
"07/22/26 16:17:33ET",Hamilton,Mathias,"Total Wine & More #705-Mt P (CHS)","Great stock of everything. Ordering a few more cases of Active and ICL 2/12 for more stock",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a60d0fb5d6f4.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a60d0fbe8ce2.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a60d0fc894d7.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a60d0fd20f73.jpg
"07/22/26 20:13:19ET",Gallo,Mathias,"Total Wine & More #705-Mt P (CHS)","Need ICL and Active order- will reach out to Jeremy. ",2,,,,
"07/22/26 16:26:31ET",Hamilton,Orr,"Walmart #0632 (CHS)","Need more of everything. OOS ICL 4/6 and ICL 2/12. Low on Active and SB DY",4,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a60d3165f858.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a60d31703435.jpg,,
"07/22/26 20:16:30ET",Gallo,Orr,"Walmart #0632 (CHS)","Did not realize Jack was hitting this store. See his notes ",0,,,,
"07/22/26 15:35:38ET",Hamilton,Dreher,"Walmart #4384 (CHS)","Great stock of ICL 4/6, ICL 2/12, and Active.",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a60c72a39bbf.jpg,,,
"07/22/26 19:34:31ET",Gallo,Dreher,"Walmart #4384 (CHS)","Great stock -low on ICL 2/12 ",0,,,,
"07/21/26 16:22:27ET",Hamilton,Savage,"Harris Teeter #363 (CHS)","Low on ICL 2/12. Good stock of ICL 4/6. 

Good stock of SB DY

Rusty bull is coming in",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f80a25deb8.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f80a32787f.jpg,,
"07/21/26 16:26:48ET",Hamilton,Savage,"Harris Teeter #363 (CHS)","Image from meeting",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f81a7db421.jpg,,,
"07/21/26 16:56:13ET",Hamilton,Savage,"Lowe's Foods #270 (CHS)","Great stock of ICL and Chill

Need more juice juice and dance naked

Good stock of SB DY",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f888acd48e.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f888b763bd.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f888c14cfc.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f888ca1cb2.jpg
"07/21/26 18:43:03ET",Toro,,"Publix #0512 (COLA)","1.5 cases in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5fa196c56d5.jpg,,,
"07/21/26 17:39:59ET",Toro,,"Publix #0597 (COLA)","1.5 cases in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f92ce898c0.jpg,,,
"07/21/26 15:57:23ET",Hamilton,Savage,"Publix #0824 (CHS)","Good stock of ICL 2/12. No order needed",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f7ac3641ab.jpg,,,
"07/21/26 16:57:22ET",Toro,,"Publix #0829 (COLA)","Spot check 1 case in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f88d212ae4.jpg,,,
"07/21/26 18:17:27ET",Toro,Vansickle,"Publix #0883 (COLA)","1 case in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f9b9715f03.jpg,,,
"07/21/26 15:10:24ET",Hamilton,Dreher,"Publix #1081 (CHS)","OOS ICL 2/12.",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f6fc0007e8.jpg,,,
"07/21/26 19:23:14ET",Toro,Moyer,"Publix #1383 (COLA)","Spot check 1 case in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5fab024d47e.jpg,,,
"07/21/26 19:57:20ET",Toro,Evans,"Publix #1637 (COLA)","Spot check 1 case in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5fb2ffeb8f9.jpg,,,
"07/21/26 17:19:52ET",Toro,Archambault,"Publix #2001 (COLA)","1.5 cases in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f8e181e278.jpg,,,
"07/21/26 19:02:08ET",Mayer,Wannamaker,"Sesame - Park Circle (CHS)","Currently carrying JJ and BS on draft.  ",0,,,,
"07/21/26 17:43:09ET",Hamilton,Daley,"Spinx #0354 (CHS)","Still waiting on Chill order. Good stock of ICL 2/12",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f938bae84e.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f938c41f58.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f938cc768c.jpg,
"07/21/26 17:52:25ET",Hamilton,Wagoner,"Spinx #0356 (CHS)","Great stock. Still waiting on Chill order ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f95b7b3bc0.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f95b8477a3.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f95b8d68cc.jpg,
"07/21/26 17:16:16ET",Hamilton,Lance,"Spinx #0366 (CHS)","Good stock of Chill, but Need another case",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f8d3fa57f9.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f8d404803f.jpg,,
"07/21/26 17:01:13ET",Toro,Chapski,"Spinx #267 (COLA)","1.5 cases in stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f89b87a2df.jpg,,,
"07/21/26 16:35:11ET",Toro,,"Spinx #281 (COLA)","Spot check .5 case need back stock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f839e885d6.jpg,,,
"07/21/26 16:43:04ET",Hamilton,Savage,"Walmart #0628 (CHS)","Good stock of IcL 4/6.",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f85780dcb2.jpg,,,
"07/21/26 16:05:51ET",Toro,Marriott,"Walmart #634 (COLA)","Spot check .5 case no backstock ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f7cbe80b00.jpg,,,
"07/21/26 18:55:44ET",Toro,Moyer,"Walmart #881 (COLA)","Out of stock need ice 2/12",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5fa48fc614b.jpg,,,
"07/21/26 17:37:02ET",Hamilton,Savage,"Walmart Market #3713 (CHS)","Good stock of ICL 4/6, and Active 

Good stock of SB damn Yankee",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f921d61dfe.jpg,,,
"07/21/26 17:08:55ET",Hamilton,Heath,"Walmart Market #6174 (CHS)","OOS ICL 2/12",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5f8b86c166c.jpg,,,
"07/20/26 19:32:25ET",Mayer,,"Charleston Sports Pub-Summerville (CHS)","Cam is here at 12 will be up here tomorrow to chat about coaster program. JJ is selling well.",0,,,,
"07/20/26 20:00:59ET",Mayer,McDowell,"Harris Teeter #355 (CHS)","Sean is the new store manager, was in a meeting. Sent him an email about juice juice inclusion. Also spoke to the store AGM.",0,,,,
"07/20/26 17:59:33ET",Mayer,Savage,"Harris Teeter #363 (CHS)","Spoke with Ben about bringing in DN and JJ 12 oz.  Going to bring both in.  DY ICL, IA all represented",0,,,,
"07/20/26 19:42:22ET",Mayer,Savage,"Lowe's Foods #270 (CHS)","Tyler no longer works here, they’re in the process of hiring a new manager. Not scheduling tap takeovers until then. All brands are present.",0,,,,
"07/20/26 17:50:23ET",Kelley,Bunn,"Publix #0473 (CHS)","Ricky wants me to follow up this Thursday about them picking up 93 Lager.",0,,,,
"07/20/26 18:27:06ET",Kelley,Jenkins,"Publix #1463 (CHS)","I called up to this Publix because I couldn’t make it to Beaufort today.i was trying to speak with the grocery manager but Brendan was not in today. I will follow up and make it out there tomorrow..",0,,,,
"07/20/26 17:22:25ET",Kelley,CHS,"Publix #1714 (CHS)","Met John the grocery manager. He agreed to pick up 2 cases of 93 Lager.",1,,,,
"07/20/26 17:52:33ET",Kelley,CHS,"Publix #1716 (CHS)","AJ wants me to check back this Thursday about bringing in 93 Lager after he talks with his team.",0,,,,
"07/20/26 17:45:00ET",Mayer,Coburn,"Steel City Pizza-N.Chas (CHS)","Still moving ICL no one else to speak with regarding beer",0,,,,
"07/20/26 18:28:46ET",Mayer,Coburn,"Top Dawg Tavern - Sville (CHS)","Spoke with Mattie bartender, beer is selling well.  Currently has ICL cans, all chill products, DY and Helles as well as JJ and DN.  Dropped off 600coasters",0,,,,
"07/20/26 18:29:22ET",Mayer,Coburn,"Top Dawg Tavern - Sville (CHS)","Also phase IA draft on as well",0,,,,
"07/20/26 19:09:29ET",Mayer,Coburn,"Top Dawg Tavern - Sville (CHS)","Spoke with Kyle setup tasting 1st and 3rd Thursday from 5-7pm bring coasters and stickers as needed",0,,,,
"07/18/26 23:05:29ET",Coppock,,"Live Oak (CHS)","7/16 - Spoke with Matt and Taryn about bringing our brands in. They have two food and beverage outlets in the hotel, and about 18 lines. (3 are reserved for draft cocktails). They strictly only carry local beers, so they were interested in all 3 brands. Gave them the pricing sheet. They asked me to bring samples. 

7/17 - brought samples and did a tasting/ info session with all 3 managers (Kristen, Matt, Taryn). The samples included ICL, Island Active, Juice Juice, Dance Naked, Helles and Damn Yankee. They are very interested in Island Active. They also really enjoyed JJ, and Matt mentioned that Helles was a contender as well. They are going to finish some of their current inventory and discuss as a team what they would like to order. Will follow up early next week. 

We also discussed the possibility of a sponsorship, and possibly hosting a pool party or event with them. ",0,,,,
"07/17/26 19:58:26ET",Gallo,Rohal,"Agave Side Bar -Bluffton (CHS)","Great bar for Island Draft.. max is following up with bartenders with hats and coasters 
",0,,,,
"07/17/26 20:42:28ET",Kelley,Rohal,"Agave Side Bar -Bluffton (CHS)","Stopped by here to drop off buckets, hats, coasters, and stickers for them. They are extremely pleased with ICL!",0,,,,
"07/17/26 20:07:07ET",Mayer,Berardelli,"Art's (CHS)","Aug 22nd or 29th 90s school dance.  Going to carry 2taps for remainder of the year 1 can.  Coaster program and $250 for DJ/event sponsorship",0,,,,
"07/17/26 21:48:03ET",Coppock,Berardelli,"Art's (CHS)","
End of August Saturday  - school dance 90s theme 
Disco lights 
60-70 
$500 
Spoke with Jess. She wants to do a 90s dance end of August with a DJ and would like us to sponsor. (Deferred to Ben for approval.)

She would like to order 2 cases of juice juice, as they currently carry no IPA cans. . She may consider ordering Damn Yankee on draft in the future if the JJ does well. 

Jess also said that Island lager is doing great wants to keep it as a mainstay. ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5a86f2dd410.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5a86f325fa8.jpg,,
"07/17/26 18:49:50ET",Kelley,,"British Open-Sher (CHS)","I stopped back in to try to speak with Damien. He was not there today and neither was his son. Bartender had a huge attitude with me for some reason",0,,,,
"07/18/26 02:14:31ET",Mayer,Coburn,"Charleston Sports Pub-Goose Creek (CHS)","Rescheduling 7/17 event which was not transferred on our Google Calendar when we switched platforms.",0,,,,
"07/17/26 14:28:05ET",Gallo,,"Food Lion #1326 (CHS)","Left our food Lion sell sheet for John- store mgr.  Decent size beer section. ",0,,,,
"07/17/26 14:15:04ET",Gallo,Wannamaker,"Gilligan's-Main/17 (CHS)","Met up with Chuck the bartender last night - ICL Active is pouring very well- customers are loving it.  Going to sponsor Music trivia. ",0,,,,
"07/17/26 18:13:38ET",Gallo,Daniels,"Kroger #499 (CHS)","No ICL but stocked with Damn Yankee. ",0,,,,
"07/17/26 16:19:22ET",Gallo,,"Kroger #703 (CHS Liq)","Great stock all skus - need ICL 2-12",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5a39e947f50.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5a39e9d733a.jpg,,
"07/17/26 19:21:20ET",Kelley,,"Local Pie-Riverside","Mark is not here today. It doesn’t look like they have anything from us on draft currently.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5a648fc5287.jpg,,,
"07/17/26 20:36:09ET",Kelley,Rohal,"Nectar - Bluffton (CHS)","Just dropped off root beer for them from Southern Barrel. Alyssa says Yankee has been consistent recently. I know there were some slight issues with that but seems to be going OK",0,,,,
"07/17/26 14:18:27ET",Gallo,Campbell,"Parkers #87 (CHS)","Great placement of 19.2 - DY. - added another facing in open spot.  Pics are not loading -  will add later. ",0,,,,
"07/17/26 17:19:07ET",Kelley,,"Plums (CHS)","I checked back in with Kim via text message about bringing in some beers. She said she is pretty stocked up on Lagers right now. She is going to reach out when she needs something next.",0,,,,
"07/17/26 14:13:38ET",Gallo,Greegor,"Publix #1145 (CHS)","Solid stock of 2/12",0,,,,
"07/17/26 16:25:56ET",Gallo,Daniels,"Publix #1205 (CHS)","Great stock of ICl/ sB and lager 93 ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5a3b73ee8e6.jpg,,,
"07/17/26 16:57:24ET",Gallo,CHS,"Publix #1714 (CHS)","OOS ICL ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5a42d434e43.jpg,,,
"07/17/26 18:17:27ET",Gallo,Bunn,"Walmart #6395 (CHS)","Low ICL - great stock on DY. ",2,,,,
"07/16/26 19:39:13ET",Kelley,,"Cantaritos Mexican Kitchen (CHS)","Stopped by to check if I can get any other beers in here. They are not switching anything up at the moment.",0,,,,
"07/16/26 19:36:26ET",Mayer,Wannamaker,"Kickin' Chicken - Bees Ferry (CHS)","Spoke with Mike Muthard and Becca. They’re going to discuss potential options for a fall partnership.",0,,,,
"07/16/26 15:41:09ET",Hamilton,Orr,"Lowe's Foods #279 (CHS)","Low stock of ICL 4/6 (1 pack left). Good stock of chill

OOS RB JJ. Good stock of RB DN

Good stock of SB DY",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58df72e7f43.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58df73b5a24.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58df7470a64.jpg,
"07/16/26 17:17:24ET",Hamilton,Taylor,"Publix #1266 (CHS)","Great stock of ICL 2/12",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58f603664a1.jpg,,,
"07/16/26 16:27:12ET",Hamilton,Theos,"Publix #1775 (CHS)","Great stock of ICL 2/12. 

Great stock of SB DY

Great stock of RB 93 lager",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58ea3dd5a94.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58ea3e9cead.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58ea3f4d9ac.jpg,
"07/16/26 17:43:50ET",Hamilton,McDowell,"Publix #2038 (CHS)","Good stock of ICL 2/12 

Good stock of SB DY

I see that 93 lager has been sold in, but do not see it on the shelf yet",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58fc348a1af.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58fc35901e4.jpg,,
"07/16/26 19:41:46ET",Mayer,Wannamaker,"Shuckin Shack Oyster Bar - West Ash (CHS)","Still has our beer on, but it is slow shockingly slow",0,,,,
"07/16/26 19:30:38ET",Mayer,Berardelli,"Southern Roots - West Ashley (CHS)","Spoke to Travis he’s going to put together a list of events at each location that we  can piggyback on",0,,,,
"07/16/26 17:15:17ET",Hamilton,Wagoner,"Spinx #0317 (CHS)","Good stock of chill and ICL 2/12",1,,,,
"07/16/26 18:21:31ET",Hamilton,Kuffel,"Spinx #0350 (CHS)","Great stock of ICL 2/12. Need another case of Chill, but put in an order recently",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a59050967fcc.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a59050a2a499.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a59050b2393c.jpg,
"07/16/26 18:55:09ET",Hamilton,Kuffel,"Spinx #0351 (CHS)","Great stock of ICL. OOS of Strawberry Mango on Chill., but put in order last week and SCP is stocking right now",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a590ce9b3ed6.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a590ceb31af5.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a590cec71fa1.jpg,
"07/16/26 17:55:11ET",Hamilton,Wagoner,"Spinx #0355 (CHS)","Great stock of IcL 2/12 and Chill is well stocked. No order needed",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58fed9e348c.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58fedb83a9a.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58fedd8bbf1.jpg,
"07/16/26 16:38:23ET",Hamilton,Wagoner,"Spinx #0358 (CHS)","Good stock of ICL 2/12 and SM chill (ordering another sm chill)",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58ecdcb6a42.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58ecdda2bc4.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58ecde63514.jpg,
"07/16/26 18:41:08ET",Hamilton,Moore,"Walmart #3367 (CHS)","OOS ICL 2/12. Good stock of ICL 4/6

Good stock of SB DY",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5909a34f8ec.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5909a40f948.jpg,,
"07/16/26 18:41:53ET",Hamilton,Moore,"Walmart #3367 (CHS)","OOS ICl 2/12",1,,,,
"07/16/26 16:04:49ET",Hamilton,Theos,"Walmart Market #3899 (CHS)","Low on Active. Good stock of ICL 4/6 and ICL 2/12",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a58e500eb2c2.jpg,,,
"07/15/26 18:04:47ET",Kelley,Rohal,"1711 Taphouse (CHS)","Stop by and dropped off Yankee stickers for their tap handle and also a chill sample as she requested. ",0,,,,
"07/15/26 21:42:59ET",Coppock,Menard,"Bedford Falls CHS (CHS)","Met with Brian and he wants to place an order for the Dance Naked half barrel. He also needs a tap handle and requested it be dropped off by Friday. ",1,,,,
"07/15/26 20:41:31ET",Gallo,Mathias,"Bottles Beverage - Mt Pleasant (CHS)","Great stock of RB and SB-  low on ICL ",2,,,,
"07/15/26 18:41:00ET",Mayer,Livingston,"Drop In (CHS)","Spoke with Chris bartender, Kristina is the owner, makes beer decisions.  Sent her an email and text to connect",0,,,,
"07/15/26 21:22:22ET",Gallo,Jackson,"Get Carried Away (CHS)","Left sell sheet and samples - would be a great account for all our brands. Will follow up next week.",0,,,,
"07/15/26 19:59:09ET",Kelley,Rohal,"Hampton Lake (CHS)","I was supposed to meet Aaron here today. When I showed up, he texted me that he got caught in a meeting last minute. He wants me to email him inventory and pricing so we can put together an order.",0,,,,
"07/15/26 22:17:56ET",Kelley,Rohal,"Hampton Lake (CHS)","Spoke with Aaron via text and he just placed an order.",2,,,,
"07/15/26 20:15:34ET",Gallo,Mathias,"Harris Teeter #19 (CHS)","Great stock on all skus",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a57ce45cbeac.jpg,,,
"07/15/26 15:03:10ET",Gallo,Scruggs,"Harris Teeter #277 (CHS)","Met up with Rep Freddie- worked ICL 6 packs in local section.  Good on everything else ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a57850da489c.jpg,,,
"07/15/26 20:54:17ET",Gallo,Mathias,"Harris Teeter #457 (CHS)","Solid stock of all skus and a stacker of Active ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a57d7588efe0.jpg,,,
"07/15/26 20:58:32ET",Gallo,Menard,"Iggy's Pizza (CHS)","Left a note for Katy for Tipsy. Perfect spot for it ",0,,,,
"07/15/26 19:32:15ET",Mayer,Coburn,"Lowdown Oven & Bar (CHS)","Currently carrying ICL, also supposed to be carrying juice juice. Mentioned it to you manager he’s gonna pick it up dropped off the coasters.",0,,,,
"07/15/26 21:15:07ET",Gallo,Berardelli,"My Fathers Moustache - Mt P (CHS)","Can was not in but will call Joey about this account. ",0,,,,
"07/15/26 19:26:03ET",Kelley,Rohal,"One Hot Mama's Bluffton (CHS)","Just spoke with Trey about trying to bring some different beer in. He is in the process of creating a feature sheet for the canned beer. He wants me to get in touch with Justin Rohal about what he thinks would go over well here so Trey can bring it in",0,,,,
"07/15/26 21:14:20ET",Gallo,Mathias,"Publix #1055 (CHS)","Great stock of both skus. ",0,,,,
"07/15/26 21:32:30ET",Gallo,Scruggs,"Publix #1599 (CHS)","Solid stock both skus ",0,,,,
"07/15/26 18:47:11ET",Kelley,Rohal,"Ralphies Pizza (CHS)","Just popped in to try to catch Adam the new owner. I apparently just missed him. I’ve never met the guy. I got his contact and shot him a text introducing myself. I told him if he ever needed anything from any 3 of our brands to reach out",0,,,,
"07/15/26 18:58:25ET",Mayer,Berardelli,"Saltwater Cowboys (CHS)","Spoke with Sean, he’s getting me in touch with new bar manager about scheduling tastings ",0,,,,
"07/15/26 18:49:16ET",Kelley,Rohal,"Secession Golf Club (CHS)","Just spoke with Mindy on the phone. They will not be moving forward with the Helles cans. Helles  is currently their house beer on draft and if they cannot get it cans with their own label, then they might have to do away with Helles altogether which would really suck.",0,,,,
"07/15/26 18:03:11ET",Kelley,,"Tin & Tallow (CHS)","Follow up with Tyler today after yesterday’s sampling. He just put an order in for a few cases of beer.",0,,,,
"07/15/26 21:10:56ET",Kelley,Rohal,"Tio's Latin American Kitchen (CHS)","Dropped off an Active tap handle for Ben for their last order of Active. They still have a bunch of tap takeover beers on draft.",0,,,,
"07/15/26 20:59:32ET",Gallo,Menard,"Toast - Coleman (CHS)","Closed - will reach out tk Hannah ",0,,,,
"07/15/26 18:30:38ET",Mayer,Coburn,"Washout (CHS)","Spoke with Ernesto “E” asked why ICL is always out.  Mentioned it’s just moving that well.  He’s not currently out but was curious.  Not interested in picking up anything else. Mentioned may want to consider a local hazy or local ipa for his menu",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a57b5acc2113.jpg,,,
"07/15/26 14:25:51ET",Gallo,Scruggs,"Whole Foods #10698 (CHS)","Stopped for competitive info. Will get with Freddie about bev mgr for tipsy and sc collective ",0,,,,
"07/15/26 18:22:24ET",Mayer,Berardelli,"Woody's Pizza (CHS)","Spoke with Steph, Matt will be back Tuesday morning.  Chat about bringing in JJ and ICL replacing voodoo and holy city pluff mud",0,,,,
"07/14/26 20:21:49ET",Kelley,Livingston,"British Open-Sher (CHS)","Stopped by to check on samples I left with Damien. He said he wanted to wait for his son to get back into town before he tried him. He is supposed to be back this Thursday so I will check back on Friday.",0,,,,
"07/14/26 17:53:13ET",Kelley,Livingston,"Burnt Church Distillery - Taproom (CHS)","Spoke with Derek the new GM. They have a partnership with side hustle but Derek is not opposed to bringing in some other product in the future. I invited him to SB to try some of our beers and hang out.",0,,,,
"07/14/26 19:44:37ET",Kelley,Holyoak,"Crazy Crab-N.End (CHS)","Spoke with Liz about the ICL I told Seth about last time. She said they had it here years ago and it did not go well at all. I told her when I get some active samples I will drop one by for her. In the meantime, I left her samples of bluff lite and Barry stomp to try.",0,,,,
"07/14/26 17:38:25ET",Mayer,Berardelli,"Dinghy (CHS)","Spoke with Shanon, Livin Easy is on tap not on menu though… trying to get bartender to put it on the menu .  Also carrying ICL cans wants to be in the coaster program. Need to push for another draft option.. Rachel will be in Thursday, Friday and Saturday",0,,,,
"07/14/26 16:24:18ET",Hamilton,May,"Harris Teeter #28 (CHS)","Good stock of IcL 4/6. Good stock of SB DY. First time seeing RB (on a side shelf on the other side of the local section)",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a564690ba958.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5646918ca24.jpg,,
"07/14/26 14:12:10ET",Gallo,Scruggs,"Harris Teeter #365 (CHS)","OOS 4/6 ICL - LOw 2/12 and JJ ",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56279a03251.jpg,,,
"07/14/26 18:47:21ET",Hamilton,Scruggs,"Harris Teeter #410 (CHS)","Good stock of IcL 4/6. 

Need two more cases of SB DY for end cap and cold.

Running low on RB. Need 2 cases of each sku
",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a566816d6f63.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56681795d3d.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56681862ec1.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56681913f58.jpg
"07/14/26 17:15:21ET",Hamilton,,"Harris Teeter #454 Fuel (CHS)","OOS RB DN. Running low on everything. Low on ICL 2/12 (need 3 cases). Low on ICL4/6 (need 3 cases). Need 1 case of SB DY. Need 2 cases of RB JJ",5,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56528690edd.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5652882b746.jpg,,
"07/14/26 15:57:21ET",Hamilton,Moore,"Harris Teeter #455 (CHS)","Good stock of ICL 4/6. RB in cold and in local section. SB DY  in cold and local section (could use another case)",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56403e284d3.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56403ee205e.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56403fb5897.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a564040a04c2.jpg
"07/14/26 17:43:30ET",Hamilton,May,"Harris Teeter #456 (CHS)","Good stock of Island 4/6. Good stock of RB products. Need more SB DY.",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56591f41bdf.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a5659200e73c.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a565920cb637.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a56592198c3e.jpg
"07/14/26 20:12:53ET",Coppock,Jackson,"Locals - Mt P (CHS)","Met Clayton, new manager. Spoke about replacing some of his drafts in a few weeks. Asked about the Fall beers, let him know RBF would be out soon and he was interested. ",0,,,,
"07/14/26 19:05:05ET",Hamilton,Moore,"Publix #0472 (CHS)","No product here",0,,,,
"07/14/26 16:11:33ET",Hamilton,Moore,"Publix #0633 (CHS)","No product. Manager is not here either for 93 sell sheet",0,,,,
"07/14/26 16:56:58ET",Hamilton,May,"Publix #1645 (CHS)","Good stock of ICL 2/12 (4 packs). Good stock of 93 lager",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a564e38ccccc.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a564e39af7e6.jpg,,
